household_id,year,month,season,house_size,residents,city,rate,avg_temp,ac_kwh,geyser_kwh,fridge_kwh,wm_kwh,tv_kwh,fan_kwh,lighting_kwh,total_kwh,total_bill
184,2023,9,Monsoon,783,3,Chennai,6.19865668474926,28.259805159220708,89.54482474748765,0.0,63.36,1.8,20.326359568246037,108.0,60.0,330.4121379584483,2097.4152027511886
184,2023,10,Summer,783,3,Chennai,6.19865668474926,38.77855746304348,269.9795419946128,0.0,63.36,3.0,11.170609932618335,108.0,60.0,496.5461428159388,2473.4960368422267
184,2023,11,Winter,783,3,Chennai,6.19865668474926,17.420215492093416,0.0,29.264962226863894,63.36,2.4,21.533167580778482,108.0,60.0,274.0901245778905,2149.3924616688787
184,2023,12,Winter,783,3,Chennai,6.19865668474926,15.597725166714289,0.0,30.675554146395736,63.36,2.4,16.567300663314853,108.0,60.0,270.66563704787154,1939.4616688427611
184,2024,1,Winter,783,3,Chennai,6.19865668474926,15.038639180046966,0.0,99.65056373938,63.36,1.8,11.206461878117286,135.0,60.0,357.36846752809623,2150.041501992674
184,2024,2,Winter,783,3,Chennai,6.19865668474926,14.779690721594903,0.0,116.65352015619277,63.36,2.4,12.303578412327855,81.0,60.0,323.3671145919321,2267.402554123168
184,2024,3,Summer,783,3,Chennai,6.19865668474926,38.28169022063806,225.6469090800639,0.0,63.36,2.4,16.769184000344676,81.0,60.0,432.652306904896,2504.68048694067
184,2024,4,Summer,783,3,Chennai,6.19865668474926,38.8127021928898,249.8797376631155,0.0,63.36,2.4,15.94252920395095,108.0,60.0,481.20419492165786,2652.2974954057895
184,2024,5,Summer,783,3,Chennai,6.19865668474926,36.79609135527595,207.94595749135638,0.0,63.36,3.0,11.748905473308866,108.0,60.0,437.3516020762085,2557.717089956282
184,2024,6,Monsoon,783,3,Chennai,6.19865668474926,27.76815540429856,61.337306224837555,0.0,63.36,3.0,15.19116196545982,135.0,60.0,325.4586063041518,2505.5950616192654
184,2024,7,Monsoon,783,3,Chennai,6.19865668474926,27.905386708008752,118.75131187397912,0.0,63.36,2.4,18.195903385442083,135.0,60.0,383.0768084175575,2370.620414620677
184,2024,8,Monsoon,783,3,Chennai,6.19865668474926,28.303498281951,97.65573091418605,0.0,63.36,2.4,20.197245184066883,81.0,60.0,312.6714781212355,2200.16022926137
184,2024,9,Monsoon,783,3,Chennai,6.19865668474926,29.45918084196891,129.8001481949765,0.0,63.36,1.8,19.92934868166773,81.0,60.0,342.79743334278265,2139.437390373952
184,2024,10,Summer,783,3,Chennai,6.19865668474926,40.41489208792588,285.58792087843364,0.0,63.36,3.0,19.500587767754855,108.0,60.0,519.603882124685,2637.1800672313975
184,2024,11,Winter,783,3,Chennai,6.19865668474926,15.329765864412087,0.0,73.40448405892407,63.36,3.0,15.088348027742782,108.0,60.0,310.9760843128183,2381.6261490541483
184,2024,12,Winter,783,3,Chennai,6.19865668474926,15.207322155008065,0.0,66.08576961399929,63.36,1.8,17.756705236337698,108.0,60.0,305.34094345490365,2032.6666435120094
185,2023,1,Winter,1103,3,Kolkata,8.242185822818955,15.922195388635028,0.0,63.719812710474805,63.36,1.8,20.085483029393966,108.0,60.0,310.745478721502,3408.7120241678563
185,2023,2,Winter,1103,3,Kolkata,8.242185822818955,16.45971309896452,0.0,84.77002995552934,63.36,2.4,16.91745371064245,108.0,60.0,328.86499026478856,3290.979019922768
185,2023,3,Summer,1103,3,Kolkata,8.242185822818955,38.318021217128944,276.05340350146935,0.0,63.36,2.4,17.931524063562684,108.0,60.0,517.3889771630686,3650.1933470217755
185,2023,4,Summer,1103,3,Kolkata,8.242185822818955,35.41724050843318,231.1983207656042,0.0,63.36,3.0,16.466177777306868,81.0,60.0,446.09554273024156,3750.9454589445063
185,2023,5,Summer,1103,3,Kolkata,8.242185822818955,39.45443148837826,255.01668366973752,0.0,63.36,1.8,20.899177052459475,81.0,60.0,472.616075430357,3849.5936696013528
185,2023,6,Monsoon,1103,3,Kolkata,8.242185822818955,33.27389367315868,167.1247241550151,0.0,63.36,1.8,16.35388224395121,81.0,60.0,381.99271939598685,3606.664271600915
185,2023,7,Monsoon,1103,3,Kolkata,8.242185822818955,31.651127370316193,172.3887555476714,0.0,63.36,2.4,19.388997442643458,108.0,60.0,417.18741623868857,3618.201817070614
185,2023,8,Monsoon,1103,3,Kolkata,8.242185822818955,27.051787254086694,100.48262467662033,0.0,63.36,2.4,19.07954213989946,108.0,60.0,346.38891811179354,3394.921056538659
185,2023,9,Monsoon,1103,3,Kolkata,8.242185822818955,29.320435610271655,114.72639712215941,0.0,63.36,3.0,20.062042531708904,81.0,60.0,335.4344532447275,3103.5939642982703
185,2023,10,Summer,1103,3,Kolkata,8.242185822818955,37.23126411193588,233.69842655030715,0.0,63.36,1.8,15.316864076760137,135.0,60.0,499.183732622013,3684.582486036471
185,2023,11,Winter,1103,3,Kolkata,8.242185822818955,14.737201159458332,0.0,116.94632677351836,63.36,2.4,11.110154330259228,108.0,60.0,354.71654828166265,3248.16623908484
185,2023,12,Winter,1103,3,Kolkata,8.242185822818955,14.944672029708665,0.0,98.23412911442148,63.36,2.4,15.54884682624476,108.0,60.0,340.72313242649284,3056.9087227850246
185,2024,1,Winter,1103,3,Kolkata,8.242185822818955,15.6594257485164,0.0,67.25205572421075,63.36,1.8,11.643257492459188,81.0,60.0,279.46166649208965,2827.1304991798647
185,2024,2,Winter,1103,3,Kolkata,8.242185822818955,15.146417209202948,0.0,81.74105481101569,63.36,1.8,11.51462618624842,135.0,60.0,346.48059726169794,2751.1351460265037
185,2024,3,Summer,1103,3,Kolkata,8.242185822818955,37.22429095238125,231.44805089616187,0.0,63.36,3.0,20.816025372603782,108.0,60.0,477.0750412425227,3323.120695043826
185,2024,4,Summer,1103,3,Kolkata,8.242185822818955,37.63219083891095,256.6842671610698,0.0,63.36,2.4,16.56780554387588,108.0,60.0,497.0629635730875,3643.771214329361
185,2024,5,Summer,1103,3,Kolkata,8.242185822818955,36.776714223590176,220.31092141158723,0.0,63.36,2.4,19.653523463087833,81.0,60.0,437.9583611989647,3532.3353330033588
185,2024,6,Monsoon,1103,3,Kolkata,8.242185822818955,27.38468411759817,116.45218812967617,0.0,63.36,1.8,15.796004694240274,108.0,60.0,358.23777976316893,3282.4635581099405
185,2024,7,Monsoon,1103,3,Kolkata,8.242185822818955,31.41537343430674,133.82712265410947,0.0,63.36,3.0,19.419062745292816,81.0,60.0,353.5300022366996,3230.981919874568
185,2024,8,Monsoon,1103,3,Kolkata,8.242185822818955,30.576790986438898,131.82639662552563,0.0,63.36,3.0,12.767684601844358,135.0,60.0,397.98803530048195,3173.8171360527626
185,2024,9,Monsoon,1103,3,Kolkata,8.242185822818955,27.817985214225917,71.66468826825309,0.0,63.36,3.0,18.7366180715107,81.0,60.0,291.9183296307201,2764.006372292423
185,2024,10,Summer,1103,3,Kolkata,8.242185822818955,38.8436465723485,203.4696015634506,0.0,63.36,2.4,16.319464670524905,135.0,60.0,471.1192412641928,3311.5797383171207
185,2024,11,Winter,1103,3,Kolkata,8.242185822818955,12.235866623179344,0.0,117.27015795205962,63.36,2.4,16.129513169381575,135.0,60.0,386.42506716528123,3207.1387292893082
185,2024,12,Winter,1103,3,Kolkata,8.242185822818955,12.90080503223807,0.0,112.57697345037397,63.36,2.4,17.572133707894572,81.0,60.0,330.2979322867282,3098.6856867021233
186,2023,1,Winter,1926,3,Delhi,7.263429020438434,16.42533991234031,0.0,55.89679218974507,63.36,3.0,20.916261091712485,108.0,60.0,333.1944081895804,2893.3515450353198
186,2023,2,Winter,1926,3,Delhi,7.263429020438434,13.795808597372925,0.0,113.17658787978596,63.36,3.0,11.67759087748385,81.0,60.0,355.7245896324274,2698.237952987527
186,2023,3,Summer,1926,3,Delhi,7.263429020438434,34.99545367586879,221.86868515303,0.0,63.36,2.4,12.0991639939257,81.0,60.0,471.9176462119994,3040.0012152993027
186,2023,4,Summer,1926,3,Delhi,7.263429020438434,33.61567215199872,200.28140376319797,0.0,63.36,3.0,17.298770937519286,135.0,60.0,512.8342135823652,3421.279163010114
186,2023,5,Summer,1926,3,Delhi,7.263429020438434,37.33842949961001,229.66845522532793,0.0,63.36,2.4,19.157786527316524,135.0,60.0,545.6490671406169,3499.2628997254606
186,2023,6,Monsoon,1926,3,Delhi,7.263429020438434,30.072488710002798,143.9325280185338,0.0,63.36,3.0,15.612413628971728,135.0,60.0,450.6918946142159,3283.3009980954093
186,2023,7,Monsoon,1926,3,Delhi,7.263429020438434,29.866067858781477,128.28552652625703,0.0,63.36,3.0,13.557775232170513,81.0,60.0,373.91601310028994,3311.008526533618
186,2023,8,Monsoon,1926,3,Delhi,7.263429020438434,24.089429431177194,82.63550993710668,0.0,63.36,1.8,14.473427877109271,108.0,60.0,353.6416862512638,2979.9018521953085
186,2023,9,Monsoon,1926,3,Delhi,7.263429020438434,29.838031325039513,133.18380939288946,0.0,63.36,3.0,18.780403280170525,108.0,60.0,413.6639276874561,2897.8485006114083
186,2023,10,Summer,1926,3,Delhi,7.263429020438434,39.03561317395429,300.35697024014337,0.0,63.36,3.0,13.385591833937927,108.0,60.0,586.8911426346461,3555.160709279201
186,2023,11,Winter,1926,3,Delhi,7.263429020438434,13.757150031794588,0.0,105.89999344588985,63.36,2.4,14.134689309359052,108.0,60.0,378.8323207878488,3152.1268675572906
186,2023,12,Winter,1926,3,Delhi,7.263429020438434,16.03880487591966,0.0,71.63573887984276,63.36,1.8,18.901573713275504,108.0,60.0,346.60499475983556,3149.7533474132465
186,2024,1,Winter,1926,3,Delhi,7.263429020438434,12.01976652550213,0.0,86.82006185787112,63.36,2.4,14.476249456952074,108.0,60.0,358.7678566040498,2874.0975287974557
186,2024,2,Winter,1926,3,Delhi,7.263429020438434,16.3388001611871,0.0,88.1025069129444,63.36,2.4,11.108563404940094,108.0,60.0,356.5350455280881,2758.8197416063877
186,2024,3,Summer,1926,3,Delhi,7.263429020438434,38.20650772772246,209.25187672451275,0.0,63.36,1.8,19.13886465604683,81.0,60.0,465.3033917164922,3020.5198308335566
186,2024,4,Summer,1926,3,Delhi,7.263429020438434,38.52982159006249,250.51294295669632,0.0,63.36,3.0,18.587746173936157,81.0,60.0,510.17925770354833,3355.2200042175837
186,2024,5,Summer,1926,3,Delhi,7.263429020438434,40.314839736472656,260.0134245359064,0.0,63.36,1.8,14.421371125603907,135.0,60.0,572.4274473103316,3711.678239287058
186,2024,6,Monsoon,1926,3,Delhi,7.263429020438434,24.75556531909474,84.25603192507235,0.0,63.36,1.8,20.103513805619272,135.0,60.0,390.3161698369011,3539.1182073139953
186,2024,7,Monsoon,1926,3,Delhi,7.263429020438434,28.984307154597946,106.51193257203435,0.0,63.36,3.0,18.7547757465527,108.0,60.0,385.07707201431606,3432.2505450145427
186,2024,8,Monsoon,1926,3,Delhi,7.263429020438434,29.46353742312388,142.7704310118474,0.0,63.36,3.0,13.251163984420257,81.0,60.0,389.0976876530909,3189.124622611872
186,2024,9,Monsoon,1926,3,Delhi,7.263429020438434,31.1557772948853,116.07681252485843,0.0,63.36,1.8,18.803964207803954,81.0,60.0,365.1758356761463,3113.9024624102635
186,2024,10,Summer,1926,3,Delhi,7.263429020438434,38.31158283490158,252.51755867220774,0.0,63.36,3.0,11.287534397710884,135.0,60.0,562.3304156384817,3419.4586891927515
186,2024,11,Winter,1926,3,Delhi,7.263429020438434,12.546629908919279,0.0,92.54928231697792,63.36,3.0,11.00240451347975,108.0,60.0,361.82530372248743,3041.8357103568837
186,2024,12,Winter,1926,3,Delhi,7.263429020438434,16.975214735122243,0.0,57.65343730829724,63.36,1.8,21.18474321804383,81.0,60.0,305.1671701459631,2750.035455707631
187,2023,1,Winter,2113,4,Mumbai,5.807216330301756,14.390127265658453,0.0,110.90317185580939,63.36,3.0,13.324889919337998,135.0,60.0,441.99206547604086,2500.0109897210396
187,2023,2,Winter,2113,4,Mumbai,5.807216330301756,15.623491747117008,0.0,112.14574992875635,63.36,1.8,13.444038150429952,135.0,60.0,442.17744918018076,2602.2725717062413
187,2023,3,Summer,2113,4,Mumbai,5.807216330301756,39.5721654493815,229.42275258919372,0.0,63.36,1.8,16.61169619144857,81.0,60.0,518.341666215554,2767.2641425103975
187,2023,4,Summer,2113,4,Mumbai,5.807216330301756,38.303310543803164,234.40144089295612,0.0,63.36,1.8,18.371520949948692,108.0,60.0,557.0154648954928,2993.4825053677796
187,2023,5,Summer,2113,4,Mumbai,5.807216330301756,37.96371253929218,224.4665834955216,0.0,63.36,3.0,10.836315077337641,108.0,60.0,538.3654090897016,3019.0727833850797
187,2023,6,Monsoon,2113,4,Mumbai,5.807216330301756,27.21671781909244,97.83088912506433,0.0,63.36,2.4,21.393541750045046,135.0,60.0,435.56873280264125,2964.4419868227797
187,2023,7,Monsoon,2113,4,Mumbai,5.807216330301756,30.56133251334416,61.74118523249156,0.0,63.36,2.4,16.636913556350493,81.0,60.0,326.84823448471906,2389.222445376721
187,2023,8,Monsoon,2113,4,Mumbai,5.807216330301756,28.745218500762924,58.58385684560615,0.0,63.36,3.0,11.539235091968612,81.0,60.0,318.07344961755183,2082.703115894411
187,2023,9,Monsoon,2113,4,Mumbai,5.807216330301756,28.277310317132056,111.41885843800921,0.0,63.36,1.8,11.980239322105845,135.0,60.0,439.66630364707726,2258.263847565156
187,2023,10,Summer,2113,4,Mumbai,5.807216330301756,35.540719820458285,249.13064573968543,0.0,63.36,3.0,12.645519867773489,81.0,60.0,537.7616253774679,2631.3083703999027
187,2023,11,Winter,2113,4,Mumbai,5.807216330301756,12.510649951753589,0.0,105.70459046194979,63.36,1.8,11.825211630508614,135.0,60.0,432.9384446384394,2577.29695578839
187,2023,12,Winter,2113,4,Mumbai,5.807216330301756,18.545186228431653,0.0,59.3934155503247,63.36,2.4,20.03780418125472,135.0,60.0,389.954551947868,2489.6735511373035
187,2024,1,Winter,2113,4,Mumbai,5.807216330301756,14.681490788157106,0.0,102.50242201517982,63.36,1.8,18.124188756704232,135.0,60.0,436.4882559534009,2639.6383445317483
187,2024,2,Winter,2113,4,Mumbai,5.807216330301756,15.554874134682837,0.0,82.49923068759304,63.36,3.0,18.387216549854312,108.0,60.0,384.2864557990173,2425.9588636055614
187,2024,3,Summer,2113,4,Mumbai,5.807216330301756,40.27925750923152,246.47680522306942,0.0,63.36,3.0,19.264581952681517,81.0,60.0,542.3068814286304,2567.6922641956917
187,2024,4,Summer,2113,4,Mumbai,5.807216330301756,39.32455539817944,220.0869846221077,0.0,63.36,1.8,12.876160323523274,108.0,60.0,534.3078586308721,2766.396310128296
187,2024,5,Summer,2113,4,Mumbai,5.807216330301756,37.14077187333549,223.67755701949523,0.0,63.36,1.8,20.401644592084295,81.0,60.0,516.1004045675879,2983.581629964395
187,2024,6,Monsoon,2113,4,Mumbai,5.807216330301756,30.27169198072737,141.7743974207489,0.0,63.36,1.8,21.082660143582313,108.0,60.0,453.94661969247903,2929.0678930883923
187,2024,7,Monsoon,2113,4,Mumbai,5.807216330301756,31.848075687677497,180.48385237856002,0.0,63.36,3.0,12.115705743833372,81.0,60.0,458.4658310933094,2746.808338674829
187,2024,8,Monsoon,2113,4,Mumbai,5.807216330301756,28.43348017572995,83.03201136402423,0.0,63.36,3.0,18.756691044829036,108.0,60.0,385.3206932828238,2582.236863838779
187,2024,9,Monsoon,2113,4,Mumbai,5.807216330301756,29.109491616485563,139.6286825101073,0.0,63.36,2.4,21.419015239998288,135.0,60.0,483.50992689960725,2686.797328547945
187,2024,10,Summer,2113,4,Mumbai,5.807216330301756,40.63382521069976,298.12420251506586,0.0,63.36,3.0,15.83087496227984,135.0,60.0,659.4724385995246,2951.0142423329235
187,2024,11,Winter,2113,4,Mumbai,5.807216330301756,16.754299677250575,0.0,55.80464104198918,63.36,1.8,11.248524315158951,135.0,60.0,375.0780616529992,2632.711592710002
187,2024,12,Winter,2113,4,Mumbai,5.807216330301756,17.454704219163364,0.0,70.81088623527295,63.36,3.0,13.73857579661895,81.0,60.0,334.61011593951736,2315.344685432058
188,2023,1,Winter,2304,2,Chennai,7.6209719946837104,17.018711861069054,0.0,85.19077377426525,63.36,2.4,18.672388922009603,108.0,60.0,372.4460965307768,2719.894880161283
188,2023,2,Winter,2304,2,Chennai,7.6209719946837104,15.682381751261985,0.0,60.37561188100788,63.36,3.0,12.78717042188949,81.0,60.0,309.45630158276987,2452.9881340574684
188,2023,3,Summer,2304,2,Chennai,7.6209719946837104,38.89012345922271,244.16850658097752,0.0,63.36,2.4,13.60707187052395,81.0,60.0,512.4484395923145,3015.1783099539834
188,2023,4,Summer,2304,2,Chennai,7.6209719946837104,36.90989839116743,204.83710225131043,0.0,63.36,3.0,21.459364232629895,135.0,60.0,537.9540489445783,3572.3469421329883
188,2023,5,Summer,2304,2,Chennai,7.6209719946837104,37.632645152668886,232.7545471696858,0.0,63.36,3.0,13.1479718372186,135.0,60.0,559.5822976471841,3667.5048950267283
188,2023,6,Monsoon,2304,2,Chennai,7.6209719946837104,27.18973645523154,128.40130136382174,0.0,63.36,2.4,11.259569965757919,81.0,60.0,382.15121336198536,3357.917245929416
188,2023,7,Monsoon,2304,2,Chennai,7.6209719946837104,23.425128290038952,0.0,6.8760354834937285,63.36,3.0,11.306096162415399,81.0,60.0,248.80486831502654,2809.482068430963
188,2023,8,Monsoon,2304,2,Chennai,7.6209719946837104,26.299540115723374,88.67344822593707,0.0,63.36,3.0,13.627403028585613,81.0,60.0,341.59971246373544,2655.391060119549
188,2023,9,Monsoon,2304,2,Chennai,7.6209719946837104,28.08155733157009,57.95832334611773,0.0,63.36,1.8,17.46350842326022,81.0,60.0,310.62458291949355,2700.714032346512
188,2023,10,Summer,2304,2,Chennai,7.6209719946837104,36.80219612871117,251.14013633920356,0.0,63.36,3.0,12.339491606764259,135.0,60.0,578.9723346350776,3316.43426681908
188,2023,11,Winter,2304,2,Chennai,7.6209719946837104,17.457768861589603,0.0,74.71177000439454,63.36,3.0,10.859773365860606,108.0,60.0,352.9297383915335,3003.1576947215444
188,2023,12,Winter,2304,2,Chennai,7.6209719946837104,14.026549531425664,0.0,98.54247149424377,63.36,3.0,20.613443746860707,81.0,60.0,360.19323175443117,2793.194318231162
188,2024,1,Winter,2304,2,Chennai,7.6209719946837104,16.503477880301897,0.0,48.18819564008161,63.36,1.8,12.701072237772998,108.0,60.0,324.3779281439924,2566.101249205298
188,2024,2,Winter,2304,2,Chennai,7.6209719946837104,16.915056997435787,0.0,56.370339933242086,63.36,2.4,20.292818983796977,135.0,60.0,372.22546407691055,2594.315648483416
188,2024,3,Summer,2304,2,Chennai,7.6209719946837104,38.99117226627894,242.8368934524046,0.0,63.36,2.4,10.904555721020213,135.0,60.0,567.5678613805729,3197.9484098953512
188,2024,4,Summer,2304,2,Chennai,7.6209719946837104,40.225092325644404,245.1998103745005,0.0,63.36,1.8,18.676222205483914,81.0,60.0,518.5162183932109,3440.2163602972287
188,2024,5,Summer,2304,2,Chennai,7.6209719946837104,39.01347938541511,256.3301999653476,0.0,63.36,3.0,13.579377722984342,81.0,60.0,526.4958416458577,3736.638557521903
188,2024,6,Monsoon,2304,2,Chennai,7.6209719946837104,29.06409676728679,161.25151259251416,0.0,63.36,3.0,12.454958382407188,108.0,60.0,450.1550279487856,3666.2863662899435
188,2024,7,Monsoon,2304,2,Chennai,7.6209719946837104,30.855426516790438,126.94235147764195,0.0,63.36,3.0,13.083648545580083,108.0,60.0,413.00070525628905,3512.3920503574614
188,2024,8,Monsoon,2304,2,Chennai,7.6209719946837104,27.597645685193292,82.02335699880923,0.0,63.36,3.0,16.19490007684371,108.0,60.0,366.88085215962235,3197.144492271189
188,2024,9,Monsoon,2304,2,Chennai,7.6209719946837104,29.332765711755115,131.27464788177903,0.0,63.36,2.4,15.356134892730905,135.0,60.0,449.4096483050864,3192.0468673760097
188,2024,10,Summer,2304,2,Chennai,7.6209719946837104,39.34618744839857,262.55167236435386,0.0,63.36,2.4,14.271174001902514,135.0,60.0,593.0299067517906,3566.7478665033063
188,2024,11,Winter,2304,2,Chennai,7.6209719946837104,14.46782315051455,0.0,90.58309825992795,63.36,2.4,13.67779426335591,81.0,60.0,343.1000303258916,3084.954960496791
188,2024,12,Winter,2304,2,Chennai,7.6209719946837104,13.943514551702457,0.0,71.00241014467535,63.36,2.4,15.009460652116028,108.0,60.0,352.7535969614413,2922.807676711239
189,2023,1,Winter,2196,4,Chennai,7.0843696233560305,16.511172134729964,0.0,49.813684400612075,63.36,3.0,19.638880193197686,135.0,60.0,389.2485078717782,2664.318329455702
189,2023,2,Winter,2196,4,Chennai,7.0843696233560305,14.610323807785162,0.0,122.88722381836611,63.36,2.4,16.017958432102187,135.0,60.0,470.2635041396132,2936.274815979838
189,2023,3,Summer,2196,4,Chennai,7.0843696233560305,38.350880689160675,244.81426055726692,0.0,63.36,1.8,19.103372750675184,108.0,60.0,584.8832474036326,3351.5765413070226
189,2023,4,Summer,2196,4,Chennai,7.0843696233560305,35.403860497485745,249.03091902734917,0.0,63.36,2.4,18.96047317086462,108.0,60.0,590.3825961856974,3527.144628851674
189,2023,5,Summer,2196,4,Chennai,7.0843696233560305,34.41627651945457,173.1139139043268,0.0,63.36,1.8,19.57563464943057,81.0,60.0,469.3037939187983,3424.245058249433
189,2023,6,Monsoon,2196,4,Chennai,7.0843696233560305,27.127958203638528,85.41041434776184,0.0,63.36,1.8,19.297224560387832,108.0,60.0,397.5498163579092,3085.1769466493515
189,2023,7,Monsoon,2196,4,Chennai,7.0843696233560305,26.870447069436313,96.67824046084662,0.0,63.36,2.4,13.197719347655449,135.0,60.0,436.1064535025325,3144.7716553164073
189,2023,8,Monsoon,2196,4,Chennai,7.0843696233560305,27.045587955630843,74.22094390304994,0.0,63.36,3.0,11.162166541089393,108.0,60.0,376.2237047902967,2933.0869582751616
189,2023,9,Monsoon,2196,4,Chennai,7.0843696233560305,29.526271683301456,125.42463189410785,0.0,63.36,3.0,12.916227033779709,81.0,60.0,406.76672505742647,2992.67661802248
189,2023,10,Summer,2196,4,Chennai,7.0843696233560305,36.72195955667488,208.32386500281993,0.0,63.36,2.4,17.547067522592602,135.0,60.0,572.5912031254006,3411.0339122673176
189,2023,11,Winter,2196,4,Chennai,7.0843696233560305,16.99337123860896,0.0,58.88340691066978,63.36,3.0,14.185439953688823,135.0,60.0,393.5035834901505,3060.2023783403542
189,2023,12,Winter,2196,4,Chennai,7.0843696233560305,16.231733558802176,0.0,71.37082963986214,63.36,3.0,19.074339776907955,135.0,60.0,413.949323313031,2960.5776949810806
189,2024,1,Winter,2196,4,Chennai,7.0843696233560305,17.565755106377544,0.0,55.809010793964134,63.36,2.4,20.98384125870828,108.0,60.0,365.41004548981937,2811.154706136789
189,2024,2,Winter,2196,4,Chennai,7.0843696233560305,13.18806673904806,0.0,79.41666737954887,63.36,3.0,20.628711131778747,108.0,60.0,393.47596960126833,2717.791782793011
189,2024,3,Summer,2196,4,Chennai,7.0843696233560305,37.781686849801666,262.04770530800164,0.0,63.36,1.8,13.43770624452163,135.0,60.0,630.2637792829642,3388.329489461863
189,2024,4,Summer,2196,4,Chennai,7.0843696233560305,35.761518323805824,181.16093143854528,0.0,63.36,1.8,11.288118390906272,108.0,60.0,500.7901915281103,3485.2479373906194
189,2024,5,Summer,2196,4,Chennai,7.0843696233560305,36.88841198971873,198.6180684873274,0.0,63.36,1.8,19.462730067297898,81.0,60.0,499.1802473357737,3507.507818502238
189,2024,6,Monsoon,2196,4,Chennai,7.0843696233560305,28.05825816641783,96.40798553940184,0.0,63.36,1.8,19.386397433119274,108.0,60.0,410.5949635079628,3353.415150929231
189,2024,7,Monsoon,2196,4,Chennai,7.0843696233560305,27.958968333732617,81.47881518989327,0.0,63.36,2.4,12.672261421787152,81.0,60.0,354.0651115141432,3010.535969464839
189,2024,8,Monsoon,2196,4,Chennai,7.0843696233560305,25.245521783794413,97.95398166180786,0.0,63.36,1.8,17.743872304285944,81.0,60.0,378.71200435492483,2878.513016672968
189,2024,9,Monsoon,2196,4,Chennai,7.0843696233560305,30.39305357336577,132.10661907918896,0.0,63.36,3.0,13.404281616882079,81.0,60.0,415.20330926960895,2870.552894593756
189,2024,10,Summer,2196,4,Chennai,7.0843696233560305,34.70889109421333,168.655808209721,0.0,63.36,1.8,15.931912781302751,81.0,60.0,459.77082985589846,2969.972654221705
189,2024,11,Winter,2196,4,Chennai,7.0843696233560305,10.116743056472474,0.0,113.97162166063555,63.36,1.8,12.272479896780542,108.0,60.0,422.8905586642251,2985.107598854755
189,2024,12,Winter,2196,4,Chennai,7.0843696233560305,15.91854784250963,0.0,46.771295702164686,63.36,3.0,17.83476044160494,81.0,60.0,320.0071365962728,2691.9117686590507
190,2023,1,Winter,1842,3,Delhi,5.275530936874686,15.027406778990905,0.0,68.86037187267016,63.36,2.4,17.89062240827559,135.0,60.0,391.47313651651086,2755.036289792059
190,2023,2,Winter,1842,3,Delhi,5.275530936874686,16.26100088337558,0.0,43.75656066732707,63.36,2.4,19.550333749500467,135.0,60.0,365.0632229953493,2312.962954138042
190,2023,3,Summer,1842,3,Delhi,5.275530936874686,37.870110183244044,290.8331596588192,0.0,63.36,1.8,10.843912043434772,81.0,60.0,572.081386115565,2582.186558965839
190,2023,4,Summer,1842,3,Delhi,5.275530936874686,37.09762936960374,255.54482139558104,0.0,63.36,1.8,16.644986395363148,108.0,60.0,569.2794689942966,2670.6052786247005
190,2023,5,Summer,1842,3,Delhi,5.275530936874686,36.3727603740294,233.18847068090173,0.0,63.36,2.4,16.061160325951633,135.0,60.0,574.5287866848604,2803.487781052118
190,2023,6,Monsoon,1842,3,Delhi,5.275530936874686,28.61281042785354,89.6613953876123,0.0,63.36,3.0,13.482124131925467,108.0,60.0,380.1996585606136,2417.5555271714625
190,2023,7,Monsoon,1842,3,Delhi,5.275530936874686,29.18728151591415,90.55548420174743,0.0,63.36,2.4,15.243833515509202,135.0,60.0,412.9311825746596,2345.0904449701793
190,2023,8,Monsoon,1842,3,Delhi,5.275530936874686,25.62571642226567,117.01148589713297,0.0,63.36,2.4,15.254544746032195,81.0,60.0,381.91477611014886,2148.4282894374755
190,2023,9,Monsoon,1842,3,Delhi,5.275530936874686,32.31828785215687,102.95527228383581,0.0,63.36,3.0,16.430750196597145,108.0,60.0,398.49693169333005,2196.330016516274
190,2023,10,Summer,1842,3,Delhi,5.275530936874686,32.18645190240837,138.67193000491335,0.0,63.36,3.0,19.594773852852647,108.0,60.0,442.29624319476255,2366.742401914634
190,2023,11,Winter,1842,3,Delhi,5.275530936874686,12.099658430951202,0.0,113.49106406520161,63.36,3.0,11.497364618409112,81.0,60.0,374.3924190436492,2152.5398568671344
190,2023,12,Winter,1842,3,Delhi,5.275530936874686,15.299513330184272,0.0,70.65302493490493,63.36,2.4,15.256199114597953,81.0,60.0,329.6935664944354,1959.9722235677175
190,2024,1,Winter,1842,3,Delhi,5.275530936874686,17.479062573367504,0.0,39.127566700490725,63.36,1.8,14.807421319434955,108.0,60.0,323.41415750279424,1799.4380844517843
190,2024,2,Winter,1842,3,Delhi,5.275530936874686,17.988396008008234,4.093148512911599,25.008072477595558,63.36,2.4,20.25289660174866,135.0,60.0,349.34533954267755,1697.2082875950568
190,2024,3,Summer,1842,3,Delhi,5.275530936874686,37.85898935013806,241.67201340123668,0.0,63.36,3.0,11.254982611974814,108.0,60.0,548.931607495504,2157.4903856963224
190,2024,4,Summer,1842,3,Delhi,5.275530936874686,34.59058158809012,216.9116790256638,0.0,63.36,2.4,12.327155030652118,108.0,60.0,521.5708531655272,2541.6577396914017
190,2024,5,Summer,1842,3,Delhi,5.275530936874686,38.555790197025885,265.4823169207093,0.0,63.36,2.4,13.601895040209106,135.0,60.0,608.1376139592613,2820.920357045832
